OrderNumber,Verified_NS_Sales_Order_Id__c
00008333,4170662
00008334,4074769
00008316,4170663
00008402,4170668
00008404,4074845
00008355,4074808
00008356,4074809
00008357,4074810
00008358,4074811
00008359,4074812
00008360,4074813
00008361,4074814
00008362,4074816
00008363,4074818
00008364,4074820
00008365,4552052
00008366,4074824
00008367,4074826
00008368,4074828
00008369,4170665
00008370,4170666
00008372,4074836
00008373,4170667
00008375,4074842
00008376,4074844
00008377,4074846
00008379,4074850
00008381,4170670
00008383,4170671
00008384,4074860
00008385,4074862
00008386,4074864
00008387,4170673
00008388,4074815
00008389,4074817
00008390,4074819
00008391,4074821
00008392,4074823
00008393,4125241
00008394,4074827
00008395,4094479
00008396,4074829
00008397,4125242
00008398,4074833
00008399,4074835
00008400,4074837
00008401,4074839
00008403,4074843
00008419,4074872
00008418,4074871
00008421,4074874
00008422,4074875
00008423,4074876
00008424,4074878
00008435,4074900
00008436,4074902
00008437,4074904
00008438,4074906
00008439,4074908
00008445,4074920
00008446,4249611
00008447,4074924
00008448,4074926
00008449,4074928
00008450,4074877
00008451,4074879
00008452,4170675
00008405,4074849
00008406,4170669
00008407,4074853
00008408,4074855
00008409,4074857
00008410,4170672
00008412,4074863
00008413,4249609
00008414,4074867
00008415,4074868
00008416,4074869
00008440,4074910
00008441,4249610
00008442,4170679
00008443,4074916
00008444,4074918
00008425,4074880
00008426,4074882
00008427,4074884
00008428,4074886
00008429,4074888
00008430,4074890
00008431,4125243
00008432,4074894
00008433,4074896
00008434,4074898
00008453,4074883
00008454,4074885
00008417,4170674
00008420,4074873
00008479,4170682
00008455,4074887
00008481,4074934
00008482,4074935
00008483,4074936
00008484,4074937
00008495,4074958
00008496,4170687
00008497,4074961
00008466,4170678
00008467,4074911
00008468,4074913
00008469,4074915
00008470,4074917
00008471,4074919
00008472,4074921
00008473,4074923
00008474,4074925
00008475,4074927
00008476,4170680
00008477,4170681
00008478,4074931
00008464,4074905
00008485,4170683
00008486,4074940
00008487,4074942
00008488,4074944
00008489,4074946
00008498,4074963
00008500,4074967
00008501,4074969
00008502,4074971
00008503,4074973
00008504,4074975
00008490,4074948
00008491,4074950
00008492,4170685
00008493,4170686
00008465,4074907
00008456,4074889
00008457,4074891
00008458,4074893
00008459,4074895
00008460,4170676
00008461,4170677
00008462,4074901
00008463,4074903
00008480,4074933
00008550,4075018
00008512,4074939
00008552,4075026
00008553,4075030
00008554,4075034
00008547,4075009
00008548,4075010
00008549,4075014
00008525,4074964
00008526,4074966
00008527,4074968
00008528,4170688
00008529,4074972
00008530,4074974
00008536,4249613
00008537,4074988
00008538,4249614
00008531,4074976
00008532,4074978
00008533,4074980
00008534,4074982
00008539,4074993
00008540,4074995
00008513,4074941
00008514,4249612
00008516,4074947
00008517,4170684
00008519,4074953
00008520,4074955
00008521,4074957
00008523,4074960
00008524,4074962
00008535,4074984
00008541,4074997
00008542,4074999
00008543,4075001
00008544,4249615
00008545,4075005
00008546,4125244
00008505,4074977
00008506,4074979
00008507,4074981
00008508,4170689
00008509,4074985
00008510,4074987
00008511,4074989
00008551,4075022
00008587,4170709
00008584,4075052
00008589,4075072
00008590,4075076
00008591,4075080
00008592,4075084
00008593,4075088
00008594,4075092
00008586,4075060
00008595,4075096
00008596,4075099
00008565,4075078
00008567,4075086
00008568,4170715
00008569,4170717
00008570,4075098
00008571,4075101
00008572,4075105
00008573,4075109
00008574,4075012
00008597,4075103
00008598,4170720
00008599,4170721
00008600,4075114
00008601,4075116
00008602,4075118
00008603,4075120
00008604,4075122
00008555,4075038
00008556,4075042
00008557,4075046
00008558,4170708
00008559,4075054
00008560,4075058
00008561,4075062
00008562,4075066
00008563,4170710
00008564,4075074
00008575,4075016
00008577,4075024
00008578,4170703
00008580,4075036
00008582,4075044
00008588,4075068
00008615,4170724
00008664,4075242
00008617,4075161
00008618,4075165
00008619,4075169
00008621,4170728
00008622,4075181
00008623,4075185
00008625,4075193
00008626,4075197
00008627,4075201
00008624,4075189
00008645,4075171
00008647,4249621
00008648,4075183
00008649,4075187
00008650,4170731
00008651,4075195
00008652,4075199
00008653,4075203
00008654,4170734
00008629,4075209
00008630,4075213
00008631,4075217
00008632,4075221
00008633,4170736
00008634,4170737
00008605,4249618
00008606,4075126
00008607,4249619
00008608,4075130
00008609,4075132
00008610,4075133
00008611,4075137
00008612,4075141
00008613,4170723
00008614,4075149
00008635,4074847
00008636,4170738
00008637,4075135
00008638,4075139
00008639,4075143
00008640,4075147
00008641,4075151
00008642,4075155
00008643,4075159
00008644,4075163
00008655,4075211
00008656,4075215
00008657,4075219
00008658,4075223
00008659,4075227
00008660,4075231
00008661,4075235
00008662,4075238
00008663,4075240
00008616,4075157
00008705,4075287
00008673,4075261
00008707,4075295
00008708,4075299
00008709,4075303
00008710,4075307
00008711,4170747
00008712,4075315
00008713,4075319
00008714,4075323
00008675,4075269
00008676,4075273
00008677,4075277
00008678,4075281
00008679,4075285
00008680,4075289
00008681,4170744
00008682,4170745
00008683,4075301
00008684,4075305
00008695,4075349
00008696,4075353
00008697,4170754
00008698,4075259
00008699,4075263
00008700,4075267
00008701,4075271
00008702,4075275
00008703,4075279
00008704,4075283
00008685,4075309
00008686,4170748
00008687,4075317
00008688,4075321
00008689,4075325
00008690,4075329
00008691,4586450
00008692,4075337
00008693,4125246
00008694,4075345
00008666,4075246
00008667,4075248
00008668,4170740
00008669,4075252
00008670,4075254
00008671,4075256
00008672,4075257
00008706,4075291
00008764,4170760
00008744,4075419
00008746,4075427
00008747,4075431
00008748,4075435
00008749,4075439
00008750,4075443
00008752,4075451
00008753,4075455
00008754,4075459
00008755,4075463
00008756,4075467
00008758,4075475
00008759,4170766
00008760,4170758
00008762,4125247
00008763,4170759
00008725,4075364
00008726,4075366
00008727,4075368
00008728,4075370
00008729,4170757
00008730,4075373
00008731,4075375
00008732,4075377
00008733,4075379
00008734,4075380
00008765,4075401
00008766,4075405
00008767,4075409
00008768,4075413
00008769,4075417
00008770,4075421
00008771,4075425
00008772,4075429
00008773,4075433
00008774,4075437
00008715,4249624
00008716,4075331
00008717,4249625
00008718,4075339
00008719,4075343
00008720,4075347
00008721,4075351
00008722,4170753
00008723,4075359
00008724,4075362
00008735,4075384
00008736,4075388
00008737,4075391
00008739,4075399
00008740,4075403
00008741,4075407
00008742,4075411
00008743,4249628
00008745,4170761
00008825,4075517
00008800,4075519
00008827,4249631
00008828,4075529
00008829,4075533
00008830,4075537
00008832,4075545
00008833,4075548
00008834,4075552
00008775,4075441
00008776,4075445
00008777,4075449
00008778,4075453
00008779,4075457
00008780,4075461
00008781,4075465
00008782,4075469
00008783,4170765
00008784,4075477
00008815,4075577
00008816,4075581
00008817,4075585
00008818,4075589
00008819,4075593
00008820,4170782
00008821,4075601
00008822,4170772
00008823,4075509
00008824,4075513
00008788,4249630
00008789,4075490
00008790,4170767
00008791,4075494
00008792,4170769
00008793,4170770
00008794,4075500
00008809,4075554
00008810,4170777
00008811,4075562
00008812,4075566
00008813,4170778
00008814,4075573
00008785,4075481
00008786,4075484
00008787,4075486
00008805,4075539
00008806,4075543
00008807,4117506
00008808,4075550
00008801,4075523
00008802,4075527
00008803,4075531
00008804,4075535
00008795,4170771
00008796,4075503
00008797,4075507
00008798,4075511
00008799,4075515
00008826,4075521
00008856,4075620
00008844,4075591
00008858,4170789
00008859,4075627
00008860,4075631
00008861,4170792
00008862,4075639
00008863,4170796
00008864,4249636
00008855,4075618
00008873,4075683
00008845,4075595
00008846,4170783
00008847,4075603
00008848,4075605
00008849,4075607
00008850,4075609
00008851,4075610
00008853,4075614
00008854,4075616
00008865,4075651
00008866,4075655
00008867,4075659
00008868,4075663
00008869,4075667
00008870,4075671
00008871,4075675
00008872,4075679
00008874,4075687
00008835,4249633
00008836,4075560
00008837,4075564
00008838,4075568
00008839,4075572
00008840,4075575
00008841,4075579
00008842,4075583
00008843,4075587
00008857,4170788
00008888,4170795
00008904,4075705
00008875,4075691
00008876,4075695
00008877,4075699
00008878,4075703
00008879,4075707
00008880,4075711
00008881,4075715
00008882,4075719
00008883,4075723
00008884,4075625
00008885,4075629
00008886,4075633
00008887,4170793
00008890,4075649
00008891,4249637
00008915,4075738
00008917,4075742
00008892,4075657
00008893,4075661
00008894,4075665
00008925,4075767
00008926,4075771
00008927,4075775
00008918,4170907
00008919,4075746
00008920,4075747
00008921,4170908
00008923,4075759
00008924,4170911
00008928,4075779
00008929,4170913
00008930,4075786
00008931,4075790
00008933,4249641
00008934,4075802
00008905,4075709
00008906,4075713
00008907,4249639
00008908,4075721
00008909,4170804
00008910,4075728
00008911,4170905
00008912,4075732
00008913,4075734
00008914,4075736
00008895,4075669
00008896,4125248
00008897,4075677
00008898,4075681
00008899,4075685
00008900,4075689
00008901,4075693
00008902,4075697
00008903,4075701
00008889,4075645
00008954,4075781
00008958,4075796
00008936,4075810
00008937,4170915
00008938,4249642
00008939,4125249
00008940,4075826
00008941,4075830
00008942,4124440
00008943,4170919
00008944,4075841
00008945,4075845
00008946,4075749
00008947,4075753
00008948,4075757
00008949,4170910
00008950,4075765
00008951,4075769
00008952,4075773
00008953,4075777
00008976,4075858
00008978,4075862
00008979,4249644
00008981,4075868
00008982,4075869
00008983,4075873
00008984,4170925
00008987,4170927
00008988,4075893
00008989,4075897
00008990,4075901
00008991,4075905
00008992,4075909
00008993,4075913
00008994,4075916
00008965,4075824
00008966,4075828
00008967,4075832
00008968,4170918
00008969,4075839
00008970,4075843
00008971,4075847
00008972,4075850
00008973,4170921
00008974,4075854
00008985,4075881
00008986,4075885
00008959,4075800
00008960,4075804
00008961,4075808
00008962,4075812
00008963,4075816
00008964,4170917
00008955,4075785
00008956,4075788
00008957,4075792
00008935,4075806
00009012,4075887
00009011,4249645
00009014,4075895
00009028,4076051
00009029,4076055
00009030,4076059
00009031,4076063
00009032,4076067
00009033,4076071
00009034,4170930
00009015,4075899
00009016,4075903
00009017,4075907
00009018,4075911
00009019,4075914
00009020,4075918
00009021,4075922
00009023,4249646
00009024,4075934
00009000,4076041
00009001,4076045
00009002,4076049
00009003,4076053
00009004,4076057
00009025,4249648
00009026,4076043
00009027,4076047
00009005,4076061
00008995,4075920
00008996,4170928
00008997,4075928
00008998,4075932
00008999,4249647
00009006,4076065
00009007,4076069
00009008,4075871
00009009,4075875
00009010,4075879
00009013,4075891
00009085,4076154
00009094,4076189
00009065,4076175
00009066,4076179
00009067,4076183
00009068,4249655
00009069,4076191
00009070,4076094
00009071,4076098
00009072,4076102
00009073,4076106
00009074,4076110
00009048,4076108
00009075,4076114
00009076,4076118
00009077,4076122
00009078,4076126
00009080,4125251
00009081,4076138
00009082,4170937
00009083,4076146
00009084,4076150
00009045,4076096
00009046,4170936
00009035,4076076
00009036,4170932
00009037,4076080
00009049,4076112
00009050,4076116
00009051,4076120
00009052,4076124
00009053,4076128
00009038,4076082
00009039,4170933
00009040,4076086
00009041,4076088
00009042,4170934
00009043,4076091
00009044,4076092
00009088,4076165
00009089,4076169
00009055,4076136
00009056,4076140
00009057,4170938
00009058,4076148
00009059,4076152
00009060,4076156
00009061,4076160
00009062,4170939
00009063,4076167
00009064,4076171
00009091,4249654
00009092,4076181
00009093,4076185
00009086,4076158
00009115,4076351
00009104,4076212
00009117,4076359
00009118,4249659
00009119,4076367
00009120,4076371
00009121,4076375
00009123,4076383
00009105,4249658
00009106,4076215
00009107,4076219
00009108,4076223
00009109,4076227
00009112,4170944
00009113,4076343
00009114,4076347
00009124,4076387
00009125,4170948
00009126,4124444
00009127,4076398
00009128,4076402
00009129,4076406
00009130,4076410
00009131,4170949
00009132,4076217
00009133,4076221
00009134,4076225
00009095,4076193
00009096,4076196
00009097,4076198
00009098,4076200
00009099,4170942
00009100,4076204
00009101,4076206
00009102,4076208
00009103,4076210
00009116,4076355
00009175,4076465
00009164,4076431
00009145,4076369
00009146,4076373
00009143,4076361
00009178,4076477
00009179,4076481
00009180,4076485
00009135,4076229
00009136,4076233
00009137,4170943
00009138,4076341
00009139,4076345
00009140,4076349
00009141,4076353
00009142,4170946
00009181,4076489
00009183,4249663
00009184,4076499
00009147,4076377
00009148,4076381
00009149,4076385
00009150,4170947
00009151,4076393
00009152,4076396
00009153,4076400
00009154,4076404
00009165,4076433
00009166,4076435
00009167,4076437
00009168,4170952
00009169,4076442
00009170,4076446
00009171,4170956
00009172,4076453
00009174,4076461
00009185,4076503
00009186,4076507
00009187,4076511
00009188,4076514
00009189,4076518
00009190,4076522
00009191,4076526
00009155,4076408
00009156,4076412
00009157,4552067
00009192,4076530
00009193,4076534
00009194,4170953
00009159,4076421
00009160,4076423
00009161,4076425
00009162,4170950
00009163,4076429
00009177,4076473
00009248,4076630
00009236,4076582
00009251,4076642
00009252,4076646
00009253,4076650
00009254,4076654
00009237,4170971
00009238,4076590
00009239,4249664
00009195,4170954
00009196,4076448
00009197,4076451
00009240,4076598
00009242,4076606
00009243,4076610
00009244,4076614
00009198,4249661
00009200,4125252
00009203,4076475
00009204,4076479
00009215,4076520
00009216,4076524
00009217,4076528
00009205,4076483
00009206,4076487
00009207,4170958
00009218,4170965
00009220,4076539
00009208,4076493
00009209,4170960
00009210,4076501
00009211,4076505
00009212,4076509
00009213,4170963
00009214,4076516
00009222,4076543
00009223,4076545
00009224,4076547
00009225,4076549
00009226,4076551
00009227,4076553
00009228,4076555
00009229,4076557
00009230,4076558
00009231,4076562
00009232,4170969
00009234,4076574
00009245,4076618
00009246,4076622
00009247,4076626
00009235,4076578
00009250,4076638
00009285,4076669
00009314,4076769
00009287,4076673
00009288,4076675
00009289,4170980
00009290,4076679
00009291,4170981
00009271,4076620
00009272,4076624
00009273,4076628
00009274,4076632
00009295,4076694
00009296,4076698
00009281,4076660
00009282,4076663
00009283,4076665
00009284,4076667
00009265,4076596
00009266,4076600
00009267,4076604
00009268,4076608
00009269,4076612
00009270,4249665
00009292,4076682
00009293,4076686
00009294,4076690
00009255,4076658
00009256,4076560
00009257,4076564
00009258,4076568
00009259,4076572
00009260,4076576
00009305,4720026
00009306,4076737
00009297,4170986
00009298,4076705
00009299,4076709
00009300,4076713
00009301,4076717
00009302,4076721
00009303,4076725
00009304,4076729
00009261,4076580
00009263,4076588
00009264,4076592
00009275,4076636
00009276,4076640
00009278,4076648
00009279,4076652
00009280,4076656
00009308,4076745
00009309,4076749
00009310,4076753
00009311,4076757
00009312,4076761
00009313,4076765
00009286,4076671
00009333,4076739
00009323,4076703
00009324,4076707
00009331,4076731
00009332,4076735
00009345,4076788
00009346,4076790
00009348,4171003
00009349,4076796
00009350,4076798
00009351,4076800
00009352,4076841
00009354,4076844
00009335,4125255
00009336,4076755
00009337,4076759
00009338,4076763
00009339,4076767
00009341,4076775
00009325,4096900
00009326,4076711
00009327,4076715
00009328,4076719
00009329,4076723
00009330,4076727
00009342,4076779
00009343,4076783
00009344,4076786
00009315,4076773
00009316,4076777
00009317,4076781
00009318,4170983
00009319,4076688
00009320,4076692
00009321,4076696
00009322,4076700
00009334,4076743
00009355,4171004
00009377,4076934
00009360,4117601
00009361,4076870
00009363,4076878
00009364,4076882
00009365,4249669
00009366,4249670
00009367,4076894
00009368,4171011
00009369,4076902
00009370,4076906
00009371,4076910
00009372,4076914
00009373,4076918
00009374,4076922
00009375,4171017
00009356,4076852
00009357,4076856
00009358,4076860
00009395,4076904
00009396,4076908
00009397,4076912
00009398,4076916
00009399,4076920
00009400,4076924
00009401,4076928
00009402,4076932
00009403,4076936
00009404,4171018
00009385,4076865
00009386,4076868
00009387,4076872
00009388,4076876
00009389,4076880
00009390,4076884
00009391,4076888
00009392,4076892
00009393,4076896
00009394,4249671
00009380,4076846
00009381,4171005
00009382,4076854
00009383,4171006
00009384,4171007
00009378,4125257
00009376,4076930
00009359,4171008
00009435,4077041
00009464,4077055
00009437,4077049
00009438,4077053
00009440,4077060
00009441,4077064
00009442,4076967
00009443,4249673
00009444,4076975
00009415,4076964
00009416,4171020
00009417,4076969
00009418,4076973
00009419,4076977
00009420,4076981
00009421,4171023
00009422,4076989
00009423,4076993
00009424,4076997
00009414,4076962
00009425,4077001
00009426,4077005
00009427,4077009
00009428,4077013
00009429,4077017
00009431,4077025
00009433,4077033
00009434,4077037
00009459,4077035
00009460,4077039
00009461,4077043
00009446,4076983
00009447,4076987
00009448,4076991
00009449,4076995
00009450,4076999
00009451,4077003
00009452,4077007
00009453,4077011
00009454,4171025
00009406,4076947
00009407,4076949
00009408,4120029
00009409,4076952
00009410,4125258
00009411,4125259
00009412,4076958
00009413,4076960
00009455,4077019
00009456,4171028
00009457,4171030
00009458,4077031
00009462,4077047
00009463,4077051
00009436,4077045
00009485,4077114
00009514,4077128
00009487,4077122
00009488,4077126
00009489,4077130
00009491,4077138
00009492,4077142
00009493,4077146
00009494,4077150
00009467,4077066
00009468,4077069
00009469,4171034
00009496,4171060
00009497,4077162
00009498,4077166
00009499,4077170
00009500,4077174
00009501,4171068
00009503,4171070
00009504,4077090
00009465,4077058
00009466,4077062
00009470,4077073
00009471,4077075
00009472,4077077
00009474,4077081
00009475,4077083
00009476,4077085
00009477,4171037
00009479,4077092
00009480,4077095
00009481,4077099
00009482,4077103
00009483,4077106
00009484,4077110
00009505,4171040
00009506,4077097
00009507,4171042
00009508,4077104
00009509,4077108
00009510,4077112
00009511,4077116
00009512,4077120
00009513,4171048
00009486,4077118
00009515,4077132
00009554,4077263
00009518,4171056
00009519,4077148
00009520,4077152
00009521,4077156
00009522,4077160
00009523,4171063
00009524,4171064
00009525,4077172
00009526,4077176
00009527,4077180
00009528,4077184
00009529,4249674
00009530,4077191
00009531,4171071
00009532,4077195
00009533,4077197
00009535,4077201
00009536,4077203
00009537,4249676
00009538,4077207
00009539,4171074
00009540,4077210
00009541,4077214
00009542,4077217
00009543,4077221
00009544,4077225
00009545,4077229
00009546,4077233
00009547,4077237
00009548,4077240
00009549,4077244
00009550,4171084
00009551,4077251
00009552,4171086
00009553,4077259
00009517,4171053
00009590,4077305
00009591,4077309
00009595,4077318
00009596,4249681
00009597,4077322
00009598,4077324
00009599,4077326
00009600,4077328
00009601,4077330
00009602,4077331
00009603,4077335
00009604,4077339
00009593,4077314
00009594,4171100
00009615,4077383
00009616,4077387
00009617,4077391
00009618,4077395
00009619,4077399
00009620,4077403
00009621,4249685
00009622,4077411
00009623,4077415
00009624,4077419
00009561,4077291
00009575,4077245
00009576,4171085
00009577,4077253
00009578,4171088
00009579,4249678
00009580,4077265
00009581,4077269
00009582,4077273
00009583,4077277
00009584,4077281
00009605,4077343
00009606,4077347
00009607,4171105
00009608,4077355
00009609,4077359
00009610,4077363
00009611,4077367
00009614,4077379
00009555,4171090
00009556,4077271
00009557,4077275
00009558,4077279
00009559,4077283
00009560,4077287
00009562,4125260
00009563,4077299
00009564,4171096
00009565,4125261
00009566,4077212
00009567,4077215
00009568,4077219
00009569,4077223
00009570,4171079
00009571,4077231
00009573,4077238
00009574,4077242
00009585,4171093
00009586,4077289
00009587,4077293
00009588,4077297
00009589,4077301
00009633,4077353
00009674,4077493
00009625,4171118
00009627,4077431
00009640,4077381
00009641,4077385
00009655,4077437
00009656,4077439
00009657,4249687
00009658,4077442
00009659,4077444
00009660,4077446
00009661,4077448
00009662,4077450
00009663,4077452
00009664,4077453
00009629,4077337
00009630,4077341
00009631,4171103
00009632,4171104
00009645,4077401
00009646,4077405
00009647,4077409
00009648,4077413
00009649,4077417
00009650,4077421
00009651,4077425
00009653,4077433
00009654,4249686
00009635,4077361
00009636,4077365
00009637,4077369
00009638,4077373
00009639,4077377
00009642,4077389
00009643,4077393
00009644,4171112
00009665,4077457
00009666,4077461
00009667,4077465
00009668,4077469
00009669,4077473
00009670,4077477
00009671,4171129
00009672,4171130
00009673,4171131
00009634,4077357
00009678,4077509
00009679,4077513
00009703,4077507
00009704,4077511
00009709,4077531
00009710,4077535
00009675,4171134
00009676,4077501
00009677,4077505
00009714,4077551
00009715,4077555
00009716,4077558
00009705,4077515
00009680,4077517
00009681,4249691
00009682,4077525
00009683,4077529
00009684,4171139
00009685,4077537
00009686,4077541
00009687,4077545
00009688,4077549
00009689,4077553
00009690,4077455
00009691,4077459
00009692,4077463
00009693,4171126
00009694,4171127
00009695,4249688
00009696,4077479
00009697,4077483
00009698,4077487
00009699,4249689
00009700,4249690
00009701,4077499
00009711,4077539
00009712,4249692
00009713,4171140
00009706,4077519
00009707,4077523
00009717,4077560
00009718,4077562
00009719,4171141
00009720,4077566
00009721,4077568
00009722,4171142
00009724,4552076
00009743,4125051
00009742,4249699
00009745,4171153
00009746,4077655
00009747,4077659
00009748,4077663
00009749,4171155
00009750,4171156
00009751,4171158
00009752,4077579
00009753,4077583
00009754,4249694
00009755,4077591
00009756,4077595
00009757,4077599
00009758,4077603
00009759,4077607
00009760,4077610
00009761,4171149
00009762,4077618
00009763,4077622
00009764,4077626
00009725,4075167
00009726,4077576
00009727,4077577
00009728,4077581
00009729,4077585
00009730,4077589
00009731,4077593
00009733,4077601
00009734,4077605
00009735,4249697
00009736,4077616
00009737,4077620
00009738,4077624
00009739,4249698
00009740,4077632
00009741,4077636
00009744,4077647
00009794,4077723
00009804,4077763
00009797,4249701
00009765,4077630
00009766,4077634
00009767,4077638
00009768,4077642
00009769,4077645
00009770,4077649
00009771,4077653
00009772,4077657
00009773,4077661
00009774,4077665
00009775,4077669
00009776,4077673
00009777,4077677
00009778,4077680
00009780,4171160
00009781,4077686
00009783,4077690
00009785,4077694
00009787,4171161
00009788,4077699
00009789,4077703
00009790,4171163
00009791,4077711
00009792,4077715
00009793,4077719
00009805,4125262
00009806,4077771
00009807,4077775
00009808,4077779
00009809,4077783
00009810,4077787
00009811,4077791
00009812,4077795
00009813,4077799
00009814,4077701
00009798,4077739
00009799,4077743
00009800,4077747
00009801,4077751
00009802,4077755
00009803,4077759
00009795,4077727
00009815,4586451
00009834,4077781
00009817,4077713
00009818,4249700
00009819,4077721
00009820,4077725
00009821,4171164
00009822,4077733
00009823,4077737
00009824,4077741
00009825,4077745
00009826,4077749
00009835,4077785
00009836,4077789
00009837,4077793
00009838,4077797
00009839,4077801
00009840,4077804
00009841,4077806
00009842,4077808
00009843,4077810
00009844,4077812
00009865,4077883
00009866,4077887
00009867,4077890
00009868,4249703
00009869,4077897
00009870,4077901
00009871,4077905
00009872,4077909
00009874,4249706
00009845,4077814
00009846,4077816
00009847,4077818
00009848,4077820
00009849,4077822
00009850,4077823
00009851,4077827
00009853,4077835
00009854,4077839
00009855,4077843
00009856,4077847
00009857,4077851
00009858,4077855
00009859,4077859
00009860,4171175
00009861,4171177
00009862,4077871
00009863,4077875
00009864,4077879
00009827,4171166
00009828,4077757
00009829,4077761
00009830,4077765
00009831,4077769
00009832,4077773
00009833,4077777
00009816,4077709
00009876,4077825
00009893,4077892
00009878,4077833
00009879,4077837
00009880,4077841
00009881,4077845
00009883,4077853
00009884,4077857
00009875,4077920
00009915,4077956
00009916,4552078
00009917,4077964
00009918,4077968
00009919,4077972
00009920,4077976
00009922,4077984
00009923,4077988
00009895,4077899
00009896,4077903
00009897,4249704
00009898,4249705
00009899,4077914
00009900,4077918
00009901,4077922
00009902,4077925
00009903,4077927
00009904,4077929
00009905,4077931
00009906,4077933
00009907,4171184
00009908,4077937
00009909,4077939
00009910,4077941
00009911,4077943
00009912,4077944
00009913,4077948
00009914,4077952
00009886,4077865
00009887,4077869
00009885,4077861
00009888,4077873
00009889,4077877
00009890,4077881
00009891,4077885
00009892,4077889
00009877,4077829
00009926,4078000
00009964,4171193
00009928,4078008
00009929,4078012
00009930,4078016
00009931,4078020
00009932,4078024
00009933,4078027
00009934,4171191
00009945,4077974
00009946,4077978
00009947,4171188
00009948,4077986
00009949,4077990
00009950,4077994
00009951,4077998
00009952,4078002
00009953,4125263
00009965,4078049
00009966,4078051
00009967,4249710
00009968,4078055
00009969,4249711
00009970,4078059
00009971,4078061
00009972,4078063
00009973,4078065
00009974,4078066
00009935,4078035
00009937,4078042
00009938,4171185
00009939,4077950
00009940,4077954
00009941,4077958
00009942,4077962
00009943,4077966
00009944,4077970
00009955,4171190
00009956,4078018
00009957,4078022
00009958,4078026
00009959,4078029
00009960,4078033
00009961,4078037
00009962,4078041
00009963,4171192
00009927,4078004
00010025,4078264
00010004,4078083
00010027,4078269
00010028,4078271
00010029,4078273
00010030,4125264
00010031,4078277
00010032,4078279
00010034,4078283
00010005,4171199
00010006,4078090
00010007,4078094
00010008,4078098
00010009,4078102
00010010,4078106
00010011,4078110
00010012,4078114
00010013,4078118
00010015,4078126
00010017,4078134
00010018,4078138
00010019,4078242
00010020,4249713
00010021,4078250
00010022,4078253
00010023,4078257
00009985,4078108
00009986,4078112
00009987,4171202
00009988,4078120
00009989,4078124
00009990,4171206
00009991,4171207
00009992,4078136
00009994,4078244
00009975,4078069
00009976,4078073
00009977,4078077
00009978,4078081
00009979,4171198
00009980,4249712
00009982,4078096
00009984,4078104
00009995,4078248
00009996,4171209
00009997,4078255
00009998,4171211
00009999,4078262
00010000,4171195
00010001,4078071
00010002,4078075
00010026,4078267
00010065,4171215
00010084,4078370
00010067,4171218
00010068,4171219
00010069,4171220
00010070,4171221
00010071,4171222
00010072,4171223
00010073,4171225
00010074,4078331
00010035,4078285
00010036,4078286
00010037,4171213
00010038,4078294
00010039,4249715
00010040,4171216
00010041,4078305
00010042,4078309
00010043,4078312
00010044,4078316
00010045,4078319
00010046,4078322
00010047,4171224
00010048,4078329
00010049,4078333
00010050,4078336
00010051,4078340
00010052,4078344
00010053,4078348
00010055,4078356
00010056,4078360
00010057,4078364
00010058,4078368
00010059,4125265
00010060,4078376
00010061,4078380
00010062,4078288
00010063,4078292
00010064,4078296
00010075,4171227
00010076,4171228
00010077,4078342
00010078,4171230
00010079,4078350
00010080,4078354
00010081,4171233
00010082,4078362
00010083,4078366
00010066,4171217
00010115,4078471
00010114,4078467
00010117,4078479
00010118,4078483
00010119,4078487
00010120,4171253
00010121,4078495
00010122,4078499
00010123,4078503
00010124,4078406
00010095,4078399
00010096,4078401
00010098,4078404
00010099,4078408
00010100,4078412
00010101,4078416
00010102,4078420
00010103,4078424
00010104,4078428
00010085,4078374
00010086,4078378
00010087,4078382
00010088,4078385
00010089,4078387
00010091,4078391
00010092,4078393
00010093,4171236
00010094,4078397
00010125,4078410
00010126,4078414
00010127,4078418
00010128,4078422
00010129,4171238
00010130,4078430
00010132,4078438
00010133,4078442
00010134,4171239
00010105,4078432
00010106,4078436
00010107,4078440
00010108,4078444
00010109,4078448
00010111,4249718
00010112,4078459
00010113,4078463
00010116,4078475
00010155,4170694
00010154,4170693
00010157,4170695
00010158,4170696
00010159,4170697
00010160,4170699
00010161,4170700
00010162,4170701
00010163,4170702
00010164,4170704
00010168,4075045
00010169,4075049
00010170,4075053
00010171,4075057
00010172,4075061
00010173,4075065
00010174,4075069
00010165,4170705
00010166,4170706
00010167,4170707
00010175,4075073
00010176,4075077
00010177,4075081
00010178,4075085
00010179,4170714
00010180,4075093
00010181,4075097
00010182,4170719
00010183,4249617
00010184,4075108
00010135,4171240
00010136,4171241
00010137,4078457
00010138,4078461
00010139,4171244
00010140,4171245
00010141,4171247
00010142,4171248
00010143,4171250
00010144,4171251
00010145,4078489
00010146,4171254
00010147,4171255
00010148,4078501
00010149,4078505
00010150,4170690
00010151,4074992
00010152,4170691
00010153,4170692
00010156,4075002
00010218,4075125
00010234,4170729
00010220,4075129
00010221,4075131
00010222,4075136
00010223,4075140
00010224,4249620
00010215,4075119
00010216,4170722
00010217,4075123
00010195,4075047
00010196,4075051
00010197,4075055
00010198,4075059
00010199,4249616
00010200,4075067
00010201,4075071
00010202,4170711
00010203,4170712
00010204,4075083
00010205,4170713
00010206,4170716
00010207,4075095
00010208,4170718
00010209,4075102
00010210,4075106
00010211,4075110
