Id,Name,dfsle__SourceId__c,dfsle__TransactionId__c,dfsle__Sent__c,dfsle__DocuSignId__c
a4VDo000000wr7LMAQ,DSE-0003023,a6GDo0000000QdHMAU,1fee8748-f9cd-33ac-f2ff-ce56faebf04f,2023-02-23T20:35:47.000+0000,18aff5d6-d7c7-46cc-920d-3d7a1fce2d6c
a4VDo000000wr7GMAQ,DSE-0003022,a6GDo0000000cHnMAI,c8b1cc2f-f58a-ffab-6f8a-e51d024287a4,2023-02-23T20:34:56.000+0000,ae5f7ec7-da90-4d5c-a6cf-bd41160458a2
a4VDo000000wr5vMAA,DSE-0003021,a6GDo0000000cYuMAI,53383e6e-0fbb-1f94-c010-11823aa51a8a,2023-02-23T20:33:32.000+0000,75ffdf16-d6df-4910-a658-cb0f1d8b4aa1
a4VDo000000wr60MAA,DSE-0003020,a6GDo0000000d3fMAA,06cffdbe-48d3-2ba6-b670-5ecc7c3761ee,2023-02-23T20:32:38.000+0000,ec809e20-2281-4a68-8121-98c9166440cc
a4VDo000000wr6FMAQ,DSE-0003019,a6GDo0000000cm3MAA,1e15abb7-7f7c-0d9b-f5ba-08d33dc6ff11,2023-02-23T20:30:36.000+0000,e1952351-53bc-42c3-8bae-a82fe509fb32
a4VDo000000wr7BMAQ,DSE-0003018,a6GDo0000000ckvMAA,5c7a8c78-e0db-b1dd-72a0-dc1111703365,2023-02-23T20:30:23.000+0000,f8847a9c-ef19-4c99-afc8-31eba9fe6170
a4VDo000000wr6EMAQ,DSE-0003017,a6GDo0000000cm3MAA,b1918e3f-261f-eeaf-4785-1f3b276d5198,2023-02-23T20:29:59.000+0000,14252a71-08ad-4f4c-99f8-196899e8e598
a4VDo000000wr76MAA,DSE-0003016,a6GDo0000000cxsMAA,e875c12a-2242-8261-09dd-9ec734f16b57,2023-02-23T20:29:35.000+0000,be5d6863-bcf9-4cb1-9e82-643a889ccb4e
a4VDo000000wr6OMAQ,DSE-0003015,a6GDo0000000I2OMAU,aefb1662-e42c-6065-1fcf-ee46f1aa1a0a,2023-02-23T20:28:04.000+0000,1aad1d37-576a-478f-b6fd-4c5f82030e20
a4VDo000000wr5uMAA,DSE-0003014,a6GDo0000000cDgMAI,3a2e475e-e417-a3a4-8b73-f2c16d309e89,2023-02-23T20:18:24.000+0000,44e49f18-dc21-40ef-b77e-6d65e2137ade
a4VDo000000wr71MAA,DSE-0003013,a6GDo0000000GAqMAM,bdb939fe-e9fe-93b2-1fb4-30c6b6e59c5c,2023-02-23T20:18:18.000+0000,74a2a72d-77f3-495e-9129-45a0639866b0
a4VDo000000wr6wMAA,DSE-0003012,a6GDo0000000cxYMAQ,e539fbb8-686c-86ed-7363-55e6f83f7b83,2023-02-23T20:17:07.000+0000,d38b76e0-06b3-4f79-af06-5efc8479b9c3
a4VDo000000wr6rMAA,DSE-0003011,a6GDo0000000avLMAQ,0623b7ba-db2f-6d58-db6c-5be466834c08,2023-02-23T20:15:46.000+0000,591dec53-a7a6-4e16-a7b9-bf0578fd6e1f
a4VDo000000wr3pMAA,DSE-0003010,a6GDo0000000V97MAE,d6f78e60-c631-fb09-c488-4c62e6405bd3,2023-02-23T20:14:01.000+0000,86b17b3e-388e-424d-adde-c569ed8d8aac
a4VDo000000wr6TMAQ,DSE-0003009,a6GDo0000000XMhMAM,a751647e-b170-6d3b-4e6d-951938a44c99,2023-02-23T20:12:18.000+0000,67cb5603-6b31-47a4-82b5-479caae2af04
a4VDo000000wr6mMAA,DSE-0003008,a6GDo0000000Gq4MAE,9f31f5f7-2694-8ec7-5192-bbff110a0441,2023-02-23T20:09:19.000+0000,b2ed1de1-6c2d-474d-b87e-0e69c96f1665
a4VDo000000wr6hMAA,DSE-0003007,a6GDo0000000UKiMAM,13a92cfd-d494-b34e-0b8a-6bc5c93e87a8,2023-02-23T20:08:13.000+0000,80039cfa-76f9-4b24-808c-06761838eb59
a4VDo000000wr6cMAA,DSE-0003006,a6GDo0000000cCiMAI,fb3f67fa-953c-9741-2fe8-90d87dd1fe96,2023-02-23T20:06:33.000+0000,68eef979-41ec-46d3-94cb-67c4a6eb500c
a4VDo000000wr5zMAA,DSE-0003005,a6GDo0000000S5KMAU,ff381d05-ed6d-786e-1a29-5c3dff1d03d0,2023-02-23T20:05:21.000+0000,76d3085e-d323-4af9-af58-2bc2fef2e4d8
a4VDo000000wr6XMAQ,DSE-0003004,a6GDo0000000S5KMAU,23d9b0f0-8743-7e70-151b-83cd8abd3ff0,2023-02-23T20:04:47.000+0000,d4143bd2-9895-4a8c-8845-6da44ef9434f
a4VDo000000wr6NMAQ,DSE-0003002,a6GDo0000000d24MAA,284fb2a4-7198-e9a3-00a3-7a8bbb82d1eb,2023-02-23T20:02:37.000+0000,ae4d83ac-6036-4d3f-b5fb-35f3d5d487cc
a4VDo000000wr6SMAQ,DSE-0003003,a6GDo0000000I26MAE,cc0c570a-10ef-b86f-a1d8-8a2dcf96610f,2023-02-23T20:02:15.000+0000,3a302f28-9120-48dd-8ebd-26b39675c938
a4VDo000000wr6IMAQ,DSE-0003001,a6GDo0000000HafMAE,f377b15c-334b-609c-23d6-103c46238cf6,2023-02-23T20:00:10.000+0000,a0b22665-2785-4f1e-bcb5-068c14ef8035
a4VDo000000wr69MAA,DSE-0003000,a6GDo0000000d0mMAA,968160ad-c718-923f-f5d3-3d5bcdd94bcb,2023-02-23T19:59:35.000+0000,e84d1609-99ce-4cac-9148-26fae7aa681c
a4VDo000000wr6DMAQ,DSE-0002999,a6GDo0000000Oo8MAE,19b9e1ba-320f-5e2c-d183-c40f1f0a136e,2023-02-23T19:57:18.000+0000,6c0a40ee-9ee8-491d-bf16-77404ace3bd3
a4VDo000000wr68MAA,DSE-0002998,a6GDo0000000czyMAA,3ba288f8-5391-adb2-6970-f5d08ccf68ad,2023-02-23T19:56:29.000+0000,c130741e-32be-4aec-bd42-715396d523be
a4VDo000000wr63MAA,DSE-0002996,a6GDo0000000cx4MAA,88d52b74-a407-d82e-60e9-beec641c6b32,2023-02-23T19:52:13.000+0000,3139c335-f8ce-4843-bb55-92d812e60349
a4VDo000000wr5GMAQ,DSE-0002997,a6GDo0000000cyvMAA,7f0c9e72-89a3-ebb6-2a5f-e1ed4ca0ed15,2023-02-23T19:51:38.000+0000,0fd18987-6e2b-458f-92de-2e54a8513c8e
a4VDo000000wr5yMAA,DSE-0002995,a6GDo0000000NJWMA2,580d17e2-cefa-2f68-fe9f-0960b6b9873c,2023-02-23T19:49:34.000+0000,6adfc041-095e-415e-a44d-2a5727e4b2fc
a4VDo000000wr5tMAA,DSE-0002994,a6GDo0000000cybMAA,5ac6395e-d8ea-6895-732b-40e237e89f49,2023-02-23T19:49:19.000+0000,b1ebbc27-a7cc-4a67-9c4b-27f71841f210
a4VDo000000wr5jMAA,DSE-0002991,a6GDo0000000dPLMAY,f04578f9-771e-969e-5e21-7b2bdd3f128e,2023-02-23T19:47:52.000+0000,025c7bd0-d50f-4c4f-ae14-502fc9cfa277
a4VDo000000wr4hMAA,DSE-0002993,a6GDo0000000MsVMAU,1323ea0f-3056-fa99-2671-99ac14a507bc,2023-02-23T19:47:26.000+0000,43a65511-8cc2-4ced-8295-3d2f995de0eb
a4VDo000000wr5oMAA,DSE-0002992,a6GDo0000000cyCMAQ,c3dcddf3-a2f6-856e-609d-fce858820751,2023-02-23T19:46:31.000+0000,d4648cb2-5e82-4dea-80dc-aaa31e0c057d
a4VDo000000wr5VMAQ,DSE-0002990,a6GDo0000000cy7MAA,8c91e975-26f5-616c-5284-f37a55573bc0,2023-02-23T19:43:47.000+0000,c77df05f-d13d-44a9-bc78-9124b7def3a3
a4VDo000000wr5ZMAQ,DSE-0002988,a6GDo0000000dPLMAY,164965b3-bfe1-8d28-c314-6b8b722c1a17,,3ef61b04-0ba4-477e-8777-ae9d858f2989
a4VDo000000wr5UMAQ,DSE-0002987,a6GDo0000000cwzMAA,d92e30f7-c8c7-1748-799e-c7c32718d4fb,2023-02-23T19:40:03.000+0000,ab9933b3-b445-4fb8-ba06-ed9dbce540f3
a4VDo000000wr4gMAA,DSE-0002976,a6GDo0000000I27MAE,70b5a158-92af-0ae7-85a2-e78a26a8f626,2023-02-23T19:34:38.000+0000,c303dca6-9c2d-43c5-9d2e-61b5d8470fcf
a4VDo000000wr5PMAQ,DSE-0002986,a6GDo0000000cleMAA,373ff66e-919d-8434-a8f9-609481666d40,2023-02-23T19:33:31.000+0000,f488c732-a2f2-45ac-9982-963260ed7ec0
a4VDo000000wr5KMAQ,DSE-0002985,a6GDo0000000dNSMAY,2d422629-445d-05e2-3f63-92a1f7a4441b,2023-02-23T19:31:41.000+0000,28056c32-cdd5-46f1-9f04-5cc57b7c32df
a4VDo000000wr5AMAQ,DSE-0002983,a6GDo0000000coTMAQ,03ba120e-838a-84b8-4a43-302ca1f64bbd,2023-02-23T19:31:38.000+0000,50ea7723-5bce-4048-90eb-48e8bbca29de
a4VDo000000wr5FMAQ,DSE-0002984,a6GDo0000000cpaMAA,2638fbc2-a8f2-60fa-d2a7-a640595a088c,2023-02-23T19:31:29.000+0000,383ab2af-c467-489c-a4f8-b63d19881005
a4VDo000000wr55MAA,DSE-0002982,a6GDo0000000Ur3MAE,e43afa17-bbd5-f991-8a5e-5a0a89047a68,2023-02-23T19:31:26.000+0000,d5dbeb5e-f997-44a9-b6a4-75c0c7b5b575
a4VDo000000wr50MAA,DSE-0002981,a6GDo0000000cnVMAQ,6ced7a56-744b-a65e-7289-6747ba8554fc,2023-02-23T19:28:50.000+0000,a4491227-3e3f-423e-8ac0-decae9969fee
a4VDo000000wr4qMAA,DSE-0002979,a6GDo0000000cnpMAA,6a1beb3c-6efa-ada1-edc0-cb04b230669b,2023-02-23T19:26:31.000+0000,6e0e0c76-4149-4a62-aba5-c44a3cd99d32
a4VDo000000wr4SMAQ,DSE-0002978,a6GDo0000000cnGMAQ,e0dd85c6-0b04-5108-83f6-4ffb2d9fa86f,2023-02-23T19:26:20.000+0000,8582c0e8-2bb7-43c1-80b6-9eb47edff53b
a4VDo000000wr4lMAA,DSE-0002977,a6GDo0000000TgFMAU,fa36596e-354e-fddb-cf40-609eb12f0565,2023-02-23T19:23:25.000+0000,e86561ff-7d84-4e40-b7a6-33def5a6733d
a4VDo000000wr4bMAA,DSE-0002975,a6GDo0000000HtcMAE,3340fa39-bfe5-6e00-8e0d-bbc4c25b7049,2023-02-23T19:16:18.000+0000,d535d624-c20c-4348-857e-eda81e46851a
a4VDo000000wr4JMAQ,DSE-0002974,a6GDo0000000brVMAQ,ae0bd539-015e-0565-f7b9-569445e4d440,2023-02-23T19:14:09.000+0000,c6e708d6-2b8f-4561-a663-6a84671329ab
a4VDo000000wr4WMAQ,DSE-0002973,a6GDo0000000bzZMAQ,64f46f6e-d64a-d8e0-2a0f-50bc7381d5eb,2023-02-23T19:05:41.000+0000,7c71c2ee-bdea-47c9-bcbb-7594f795d7d8
a4VDo000000wr4RMAQ,DSE-0002972,a6GDo0000000ckvMAA,9e7c19ba-f851-517a-5c0d-97175f6d34f9,2023-02-23T19:03:57.000+0000,f291454e-86cc-43b8-a000-8038407455b8
a4VDo000000wr4IMAQ,DSE-0002971,a6GDo0000000cklMAA,c749c3da-4cea-a741-02bd-096d4a446d4d,2023-02-23T19:01:19.000+0000,5ad1ffd5-5b29-436b-a378-28388aa4a20d
a4VDo000000wr4MMAQ,DSE-0002970,a6GDo0000000M7uMAE,ddfa93ff-c8e1-be2b-cc93-fa71af4ff4a1,2023-02-23T18:58:44.000+0000,8d6f6718-bfa0-447d-b260-3c839349aebd
a4VDo000000wr4CMAQ,DSE-0002968,a6GDo0000000I6WMAU,77d6db80-d11b-6978-91b2-cd0beb15c7b5,2023-02-23T18:58:42.000+0000,ebbdab25-7938-4586-bbf6-ab7404865916
a4VDo000000wr4HMAQ,DSE-0002969,a6GDo0000000cjEMAQ,23b430e5-5a7c-020c-6950-f7d74e5d0bb3,2023-02-23T18:58:26.000+0000,464e1958-c801-4a26-9ca2-9c06e6b8cd93
a4VDo000000wr47MAA,DSE-0002967,a6GDo0000000FtSMAU,9bcd4ee1-4cbb-15eb-2893-802e362aa893,2023-02-23T18:56:47.000+0000,be0a47fc-9a42-454c-a434-d44c97168d09
a4VDo000000wr3bMAA,DSE-0002966,a6GDo0000000KN7MAM,933fecd6-5afa-2ae9-d676-c3730cc74d6c,2023-02-23T18:55:32.000+0000,a123a17b-8bd5-4f0a-8053-4bc5272852be
a4VDo000000wr42MAA,DSE-0002965,a6GDo0000000c6VMAQ,2c367805-f21e-31eb-af26-fedf65105b3a,2023-02-23T18:54:57.000+0000,98716dc2-3f0d-43a5-827d-9b2f0a8a264b
a4VDo000000wr3oMAA,DSE-0002964,a6GDo0000000J4tMAE,ffa2cd22-c0f4-d01e-d3e1-1066d2c49ad6,2023-02-23T18:52:55.000+0000,64a6d51d-b48f-4b32-9602-aee78e331073
a4VDo000000wr3sMAA,DSE-0002962,a6GDo0000000ZbeMAE,e299d3aa-31c5-090b-e2f2-2c2c62ac5575,2023-02-23T18:52:04.000+0000,40bd2b9e-d4d2-487e-a89b-b766fa36b97c
a4VDo000000wr3xMAA,DSE-0002963,a6GDo0000000c16MAA,9f17d00c-190b-a02e-6d33-f8bac5e37296,2023-02-23T18:51:34.000+0000,c801dca1-756d-4df5-b85a-77a57a42b18e
a4VDo000000wr3nMAA,DSE-0002961,a6GDo0000000HzSMAU,e7fa05b4-e443-c7a9-0c06-2568e09cddfe,2023-02-23T18:50:43.000+0000,96064ccd-441e-447d-a069-fc4b26a690f2
a4VDo000000wr3aMAA,DSE-0002960,a6GDo0000000IInMAM,4d37e9c3-24ba-e242-2db4-362079f6bf1c,2023-02-23T18:46:40.000+0000,78351294-2fc1-4486-840e-f079076920f4
a4VDo000000wr3ZMAQ,DSE-0002959,a6GDo0000000XGAMA2,a3ea68a7-e199-6fc8-de70-a742d9337f07,2023-02-23T18:40:21.000+0000,216c2f5d-70e8-47cf-bd66-8a5c44c20afb
a4VDo000000wr3dMAA,DSE-0002957,a6GDo0000000dN8MAI,df36ce35-1299-1847-e9cf-ef96edb850d5,2023-02-23T18:39:00.000+0000,6f2beb37-ee45-41b6-8018-ba0c83962610
a4VDo000000wr3iMAA,DSE-0002958,a6GDo0000000MjOMAU,1c2e967c-973f-81ee-e775-ce2fb2069cc8,2023-02-23T18:38:50.000+0000,1fc281fd-2551-404f-b23b-dcd770bebd5a
a4VDo000000wr3YMAQ,DSE-0002956,a6GDo0000000Hw9MAE,21d0cb5f-7dea-c2ba-6668-b98a98e97123,2023-02-23T18:37:03.000+0000,14856740-cbf4-4d14-8fb7-90b06960b799
a4VDo000000wr3TMAQ,DSE-0002955,a6GDo0000000XVAMA2,13653493-223a-fc58-65bb-b60750a4ed46,2023-02-23T18:35:16.000+0000,218d75c6-3cc8-416c-bbe6-c4783d9d3024
a4VDo000000wr3OMAQ,DSE-0002954,a6GDo0000000XMNMA2,8749e9c7-c43d-aeed-8564-1e73c1447380,2023-02-23T18:32:27.000+0000,0fb153f2-0fdf-4f2e-a017-95acb72d5a15
a4VDo000000wr3GMAQ,DSE-0002953,a6GDo0000000UUTMA2,45c4d4cb-a648-4c48-7f2e-16de026588cd,2023-02-23T18:28:09.000+0000,473a8487-2a8f-4ed8-9fde-933078e4fdda
a4VDo000000wr3FMAQ,DSE-0002951,a6GDo0000000FxuMAE,db1c0e36-a965-4478-7f84-6fa859c304fa,2023-02-23T18:25:02.000+0000,56b67d4c-4f06-4f35-ae09-4d2771b0918d
a4VDo000000wr3EMAQ,DSE-0002950,a6GDo0000000dGmMAI,1a7030a2-2b09-820f-0521-d859eaa64560,2023-02-23T18:21:41.000+0000,58265b9e-3f78-4843-9c5d-67bcfe7b48b6
a4VDo000000wr39MAA,DSE-0002949,a6GDo0000000dHQMAY,cf8f0aa8-07d5-5286-35ca-b234f47c609e,2023-02-23T18:18:38.000+0000,d4df6f37-df88-4e81-a969-ac50796c5962
a4VDo000000wr34MAA,DSE-0002948,a6GDo0000000T6yMAE,5d2b5862-f8cf-f122-6f7a-9ba951d00c3a,2023-02-23T18:12:24.000+0000,a8bfee8b-823a-4c42-b40e-1223705850e3
a4VDo000000wr2zMAA,DSE-0002947,a6GDo0000000GotMAE,f1ae1af4-d41b-5fe4-2801-e0e502e19752,2023-02-23T18:05:02.000+0000,2b55d2e7-0a16-4436-a6c0-3c5e80ee6ae0
a4VDo000000wr2lMAA,DSE-0002946,a6GDo0000000dHfMAI,28d983a8-90d3-d4ea-7300-f188db0d64cf,2023-02-23T18:03:07.000+0000,963dd62a-d72e-4a8e-a859-5100541f962b
a4VDo000000wr2pMAA,DSE-0002944,a6GDo0000000HEzMAM,05b19d74-ebc1-70ab-ab2b-05c8b686bc9c,2023-02-23T17:55:36.000+0000,76debb6f-6795-4921-ad28-b39c3e1ac731
a4VDo000000wr2uMAA,DSE-0002945,a6GDo0000000d3aMAA,b6e9fc5b-f761-ec02-7abb-ca93faa618bb,2023-02-23T17:55:26.000+0000,d552672e-4ba1-449b-8ee7-bb2d8ae3cdb1
a4VDo000000wr2kMAA,DSE-0002943,a6GDo0000000dHGMAY,06f480dc-d6d3-c1f4-399b-e6724d021e82,2023-02-23T17:55:06.000+0000,2eada9d3-f8ec-4c98-9834-cf618e779809
a4VDo000000wr2SMAQ,DSE-0002942,a6GDo0000000c2sMAA,958eda60-ec73-61e8-3af9-14eebc675791,2023-02-23T17:52:58.000+0000,04f4f9a1-8e60-45f7-94fb-f38284ea757b
a4VDo000000wr2RMAQ,DSE-0002941,a6GDo0000000ciuMAA,12e3ab28-32c2-326e-a1be-a4993415d69c,2023-02-23T17:48:09.000+0000,0d1a2afd-2235-4ade-8f63-f42dedf0cb10
a4VDo000000wr2fMAA,DSE-0002940,a6GDo0000000Fx0MAE,8f52e73c-e915-36a6-2025-9792dc1d42e0,2023-02-23T17:13:11.000+0000,502245c7-e68d-4264-abdb-4fd25a710498
a4VDo000000wr2aMAA,DSE-0002939,a6GDo0000000cmNMAQ,37f91be1-96d8-2fda-630f-b89d4d639c38,2023-02-23T17:07:32.000+0000,17946235-75cb-427a-99fa-749b6bbe4bf7
a4VDo000000wr2VMAQ,DSE-0002938,a6GDo0000000ceOMAQ,ea30fa0a-e10e-620e-f5d3-612d6da05e37,2023-02-23T17:04:05.000+0000,a8277327-54e3-4cbf-97f3-31d6fe207e1a
a4VDo000000wr2MMAQ,DSE-0002937,a6GDo0000000d2JMAQ,ec89e66f-baeb-3415-c860-0669a86f624d,2023-02-23T16:59:22.000+0000,a47121c1-43f1-4cfe-9734-ec59b1fa894d
a4VDo000000wr2HMAQ,DSE-0002936,a6GDo0000000clyMAA,93414da7-e8a3-eb40-d2df-530eb7656bff,2023-02-23T16:57:43.000+0000,c207d7c5-1444-4638-80c2-86e98cc0978f
a4VDo000000wr2QMAQ,DSE-0002935,a6GDo0000000cCsMAI,69544983-e75d-6b7b-e4bf-0ffbac09b7ac,2023-02-23T16:46:04.000+0000,8ae501b3-bc2e-4cca-ad61-a9a048237a3a
a4VDo000000wr2LMAQ,DSE-0002934,a6GDo0000000d2TMAQ,a0736436-d907-9396-a733-3aef5312a282,2023-02-23T16:45:53.000+0000,e4ab171b-48b9-403e-9248-911ee4f387f9
a4VDo000000wr2GMAQ,DSE-0002933,a6GDo0000000cbFMAQ,e73b4216-2bf6-c0d5-70e6-b664721ee206,2023-02-23T16:45:52.000+0000,96305405-aa22-4052-9a82-89b9c00553e5
a4VDo000000wr1oMAA,DSE-0002931,a6GDo0000000d6oMAA,19c208e6-bfe7-f87a-53b3-8073df448d18,2023-02-23T16:40:55.000+0000,e7d84f4f-cfde-4450-8fe7-9088e6b3eca8
a4VDo000000wr2BMAQ,DSE-0002932,a6GDo0000000ck2MAA,07ee8d34-fe42-5fd6-43a6-d0dc1e1cabc1,2023-02-23T16:40:43.000+0000,b7b66443-a6c3-4e0e-9fe4-0a89cddf25ed
a4VDo000000wr1EMAQ,DSE-0002929,a6GDo0000000XPbMAM,244ebf27-7f0d-ea86-68d0-a96623c085ec,2023-02-23T16:39:02.000+0000,b5bca24d-2952-4594-a3ec-1e3c99a3f3bd
a4VDo000000wr26MAA,DSE-0002930,a6GDo0000000Hw3MAE,d2e9495f-2332-5c7a-0e90-918a5105ce42,2023-02-23T16:37:53.000+0000,0a707e98-fb83-4884-b686-76b7ca07e774
a4VDo000000wr21MAA,DSE-0002928,a6GDo0000000cqTMAQ,3b74aa99-7d7a-a5b0-6394-bb8a7dab32e0,2023-02-23T16:35:40.000+0000,ee039339-f0b1-4b1a-8073-94b44383a5b4
a4VDo000000wr1wMAA,DSE-0002927,a6GDo0000000HonMAE,7d3c5308-648f-61a9-9182-08cb003ad76f,2023-02-23T16:32:28.000+0000,4c4d7620-bec9-4e73-9358-cf84fe254a4d
a4VDo000000wr1nMAA,DSE-0002926,a6GDo0000000bKKMAY,615b10d1-aac5-a98f-2772-e7bc9cc9c8cd,2023-02-23T16:26:36.000+0000,5ea7e525-75e8-47f7-9563-358a70aa3390
a4VDo000000wr1rMAA,DSE-0002925,a6GDo0000000bKKMAY,0c744101-f854-90be-b3a5-4ea6d3b89e14,,
a4VDo000000wr1mMAA,DSE-0002924,a6GDo0000000bKKMAY,7dbae855-5333-60a9-d9b2-a26ebe1d446c,,e9e96211-b41c-4330-ba79-4222fd5ff802
a4VDo000000wr1hMAA,DSE-0002923,a6GDo0000000cleMAA,01a0c6ae-f418-81f7-6595-71d7bdfb4ee9,2023-02-23T16:10:42.000+0000,75bb2f20-2829-4f34-b5c4-61eb2948c926
a4VDo000000wr1DMAQ,DSE-0002917,a6GDo0000000cbtMAA,44479a53-e0cb-5b92-6a66-9c30c5d3248d,2023-02-23T16:04:54.000+0000,92fb6bf8-18de-42a4-9f62-7a28b940c047
a4VDo000000wr1cMAA,DSE-0002922,a6GDo0000000cIMMAY,992aa9e2-4d65-a156-43a5-0cab40016bba,2023-02-23T16:04:42.000+0000,ba5cdb97-c76a-4391-9b7c-acbc99726bfe
a4VDo000000wr1XMAQ,DSE-0002921,a6GDo0000000GqMMAU,38026292-f224-3c07-1d8a-00a116c1f6d6,2023-02-23T16:03:05.000+0000,cafc2ef6-1fdc-4526-8802-d3b2a6842a82
a4VDo000000wr1SMAQ,DSE-0002920,a6GDo0000000cnBMAQ,a065c244-dd34-58ae-243f-44c3046dd1dd,2023-02-23T16:00:04.000+0000,0c79d93e-e2ba-431e-a740-ee0ac6653781
a4VDo000000wr1NMAQ,DSE-0002919,a6GDo0000000cm8MAA,d7810dbe-b2b5-1cce-4e00-ee6de4e45efd,2023-02-23T15:57:05.000+0000,a1033e40-2897-4725-8cbd-1cd5c78ac20f
a4VDo000000wr1IMAQ,DSE-0002918,a6GDo0000000GeaMAE,f78df356-e615-b00b-e311-147f1a78e594,2023-02-23T15:56:04.000+0000,8fcd4285-74f8-4ca1-9d7b-0f90d578289f
a4VDo000000wr13MAA,DSE-0002915,a6GDo0000000XGAMA2,25622aee-edf2-e672-84fe-5552546c298b,,f8b4fcc7-2bdb-4623-81cd-13b0748e5fb6
a4VDo000000wr0yMAA,DSE-0002914,a6GDo00000004NKMAY,465e8224-5d0b-a741-a667-2352386f49cc,2023-02-23T15:32:40.000+0000,17f8366e-70f1-4bb9-9624-d90f45afafc1
a4VDo000000wr0tMAA,DSE-0002913,a6GDo0000000clKMAQ,d25da30d-40b2-9a22-a25a-c51ac9b946b0,2023-02-23T15:28:01.000+0000,e8788389-4ade-4c85-b3b0-1eb47b283b37
a4VDo000000wr0oMAA,DSE-0002912,a6GDo0000000cpVMAQ,76d4ce6a-01c8-7e2e-52fa-dc6c98240289,2023-02-23T15:12:48.000+0000,0086e9a6-4ff3-4bcc-b06a-9373d396b0c3
a4VDo000000wr0jMAA,DSE-0002911,a6GDo0000000cppMAA,704d8972-9793-3c64-785a-1296dd2d63a3,2023-02-23T15:09:33.000+0000,8687fb69-6723-4418-826c-f66a0dec3c6e
a4VDo000000wr0eMAA,DSE-0002910,a6GDo00000003zXMAQ,86cf7f6e-58ee-99af-9e40-711c46c3153e,,c924029d-0b21-4ebb-b9e5-005ce16eefb5
a4VDo000000wr0ZMAQ,DSE-0002909,a6GDo00000003zXMAQ,6529d958-1436-14a7-493d-0565c93189b6,,efef622c-c516-4487-87fa-b8b5fad29b7c
a4VDo000000wr0UMAQ,DSE-0002908,a6GDo0000000cDwMAI,2e439c32-e6f0-3b6b-6b4c-e6c36fecedee,2023-02-23T14:59:44.000+0000,3ab7e518-d78c-43a4-a045-9bdc3122fb83
a4VDo000000wr0PMAQ,DSE-0002907,a6GDo0000000cppMAA,000e9ae0-a2e3-4d7f-ad4a-5041b542a974,,85726e5d-f5f7-4386-b8b0-4b96ef511553
a4VDo000000wr0KMAQ,DSE-0002906,a6GDo0000000cjsMAA,a22b145a-15c5-c473-0828-75bed5bf726b,2023-02-23T14:46:38.000+0000,4b755e83-29c5-4e06-a8f0-f5c977b3615b
a4VDo000000wr0FMAQ,DSE-0002905,a6GDo0000000czUMAQ,3031de31-c758-3df7-99cc-f2075ea7b1a7,2023-02-23T14:46:05.000+0000,0ee48ed8-718f-4bb8-bb72-ab86a9fcae8f
a4VDo000000wqzrMAA,DSE-0002904,a6GDo0000000d0cMAA,2a431f85-9f14-8c63-e84e-61d838590dd7,2023-02-23T14:41:51.000+0000,327d5a17-8eef-43e9-b837-cfe6a558a965
a4VDo000000wr0AMAQ,DSE-0002903,a6GDo0000000d7nMAA,16943037-1685-6411-373a-3de6dbf3619c,2023-02-23T14:37:31.000+0000,f89976f5-3ba5-4f72-92f6-8ab7c9583dbf
a4VDo000000wr05MAA,DSE-0002902,a6GDo0000000Hb0MAE,ea0c1280-697e-ef6f-3693-d2edda951b8c,2023-02-23T14:34:43.000+0000,6460cd7b-cc21-4629-9aba-93526a9a26ea
a4VDo000000wr00MAA,DSE-0002901,a6GDo0000000HLVMA2,9b18e079-275a-53c5-7dc2-b3df9db6f357,2023-02-23T14:15:05.000+0000,37d41633-dfa2-42fa-b5d8-69b689c1d018
a4VDo000000wqzcMAA,DSE-0002898,a6GDo0000000I68MAE,fa8eaeac-335a-dfbc-70bf-3eaf1cdc5a9c,2023-02-23T14:13:07.000+0000,49d96194-ebaf-4cb0-adb4-7bfdf08031ff
a4VDo000000wqzvMAA,DSE-0002900,a6GDo0000000cFwMAI,d89ef2c7-01bf-43f6-47b7-4a98030602b8,2023-02-23T14:11:06.000+0000,2010ec79-a6bb-4167-bbc6-63b6c09b25cd
a4VDo000000wqzqMAA,DSE-0002899,a6GDo0000000GY5MAM,aa024e8b-acd6-e092-ca1b-86689ecc45a2,2023-02-23T14:10:47.000+0000,6fac2182-17f2-4b37-aacd-50ac75b28561
a4VDo000000wqzlMAA,DSE-0002897,a6GDo0000000cl5MAA,0c42a3cd-01aa-1663-5752-7a179232c8d1,2023-02-23T14:01:34.000+0000,44370869-2bbc-46be-b924-9385a19ee190
a4VDo000000wqzgMAA,DSE-0002896,a6GDo0000000bzPMAQ,048c214b-8a47-07ae-e9ef-3c28a5853b4f,2023-02-23T13:59:20.000+0000,e7b0f1ca-2357-478a-b2a0-d32888346098
a4VDo000000wqzbMAA,DSE-0002895,a6GDo0000000XoCMAU,1ac22a36-6e04-daf0-005a-2503475be889,2023-02-23T13:33:18.000+0000,1d9d8511-c5c9-40fa-95cf-774b7e83ac63
a4VDo000000wqzWMAQ,DSE-0002894,a6GDo0000000cAhMAI,6e115d36-2893-71a3-9367-c9f6e4f405e1,2023-02-23T13:18:03.000+0000,054268ce-7ab6-456c-97e5-e4697de86620
